cercania_noun	cercanía_noun
espasa-calpe_propernoun	espasa-calpe_propernoun
migrar_verb	migrar_verb
cultivavelmente_adverb	cultivablemente_adverb
ao-redor_adverb	alrededor_adverb
tomada_noun	toma_noun
autônomo_adjective	autónomo_adjective
amanhã_adverb	mañana_adverb
freire_propernoun	freire_propernoun
ametic_propernoun	ametic_propernoun
félix_propernoun	félix_propernoun
inseparável_adjective	inseparable_adjective
adequação_noun	idoneidad_noun
movediçamente_adverb	movedizamente_adverb
pactuar_verb	pactar_verb
arrecadar_verb	recaudar_verb
comitê_noun	comité_noun
pino_noun	pasador_noun
fiscalizador_adjective	fiscalizador_adjective
incinerar_verb	incinerar_verb
azambuja_propernoun	azambuja_propernoun
kiarostami_propernoun	kiarostami_propernoun
impossivelmente_adverb	imposiblemente_adverb
o-seu_pronoun	suyo_pronoun
o-seu_possessivepronoun	suyo_possessivepronoun
o-seu_determiner	suyo_determiner
o-seu_pronoun	suyo_pronoun
o-seu_determiner	suyo_determiner
o-seu_possessivepronoun	suyo_possessivepronoun
o-seu_determiner	suyo_determiner
humanidade_noun	humanidad_noun
marco_noun	mojón_noun
clicar_verb	hacer-clic_verb
oceania_propernoun	oceanía_propernoun
percorrer_verb	recorrer_verb
parametrização_noun	parametrización_noun
verdelhos_propernoun	verdelhos_propernoun
sedimentador_noun	sedimentador_noun
imortal_adjective	inmortal_adjective
certificador_adjective	certificador_adjective
de-modo-que_subordinatingconjunction	así-que_subordinatingconjunction
falir_verb	quebrar_verb
tampa_noun	tapadera_noun
antecipadamente_adverb	con-antelación_adverb
pouco-depois_adverb	al-rato_adverb
seqüestrador_noun	secuestrador_noun
íon_noun	ion_noun
rousseff_propernoun	rousseff_propernoun
otimamente_adverb	óptimamente_adverb
shakira_propernoun	shakira_propernoun
congressista_adjective	congresista_adjective
gostar_verb	gustar_verb
armazém_noun	almacén_noun
ramo_noun	vástago_noun
sexagesimamente_adverb	sexagésimamente_adverb
lançar_verb	abalanzar_verb
orçamental_adjective	presupuestario_adjective
litografia_noun	litografía_noun
locução_noun	locución_noun
demais_adverb	demasiado_adverb
bilião_numeral	billón_numeral
estrada_noun	carretera_noun
presente-a_preposition	presente-en_preposition
fator_noun	factor_noun
lápis_noun	lápiz_noun
profissionalização_noun	profesionalización_noun
emeritamente_adverb	eméritamente_adverb
filtrar_verb	filtrar_verb
parágrafo_noun	párrafo_noun
presidência_noun	presidencia_noun
persistência_noun	persistencia_noun
bondade_noun	bondad_noun
abertura_noun	apertura_noun
desprezo_noun	desprecio_noun
exaustivamente_adverb	exhaustivamente_adverb
horizontal_adjective	horizontal_adjective
faixa_noun	faja_noun
pão-pão-queijo-queijo_adverb	al-pan-pan-y-al-vino-vino_adverb
corretor_noun	corrector_noun
freqüente_adjective	frecuente_adjective
tela_noun	pantalla_noun
soar_verb	sonar_verb
mastigar_verb	masticar_verb
oliveira_noun	olivo_noun
ct_propernoun	ct_propernoun
conclusão_noun	conclusión_noun
atirar_verb	tirar_verb
bull_propernoun	bull_propernoun
traquéia_noun	tráquea_noun
agostinho_propernoun	agostinho_propernoun
métrico_adjective	métrico_adjective
desenho_noun	dibujo_noun
suborno_noun	soborno_noun
meyer_propernoun	meyer_propernoun
século_noun	siglo_noun
inferência_noun	inferencia_noun
direcção_noun	dirección_noun
carmargo_propernoun	carmargo_propernoun
espinho_noun	espina_noun
piorar_verb	empeorar_verb
baixinho_adverb	en-voz-baja_adverb
consideravelmente_adverb	considerablemente_adverb
estande_noun	stand_noun
separar_verb	desligar_verb
potestade_noun	potestad_noun
auxiliar_adjective	auxiliar_adjective
groenlândia_propernoun	groenlandia_propernoun
controlador_noun	controlador_noun
planador_noun	planeador_noun
cartaz_noun	cartelera_noun
opressoramente_adverb	opresoramente_adverb
melhor_adjective	mejor_adjective
violação_noun	violación_noun
narração_noun	narración_noun
monet_propernoun	monet_propernoun
simões_propernoun	simões_propernoun
teste_noun	prueba_noun
bioquímico_noun	bioquímico_noun
avaliação_noun	evaluación_noun
fumaça_noun	humo_noun
provar_verb	catar_verb
cfc_propernoun	cfc_propernoun
mel_noun	miel_noun
daninho_adjective	dañino_adjective
incoerente_adjective	incoherente_adjective
solucionador_noun	solucionador_noun
colapso_noun	colapso_noun
parametricamente_adverb	paramétricamente_adverb
caterpillar_noun	oruga_noun
visualização_noun	visibilización_noun
construção_noun	construcción_noun
tnsj_propernoun	tnsj_propernoun
espaçosamente_adverb	espaciosamente_adverb
cisa_propernoun	cisa_propernoun
cordeiro_noun	cordero_noun
electromecânica_noun	electromecánica_noun
expansível_adjective	expansible_adjective
farmácia_noun	farmacia_noun
decréscimo_noun	decrecimiento_noun
defeituosamente_adverb	faltamente_adverb
higiênico_adjective	higiénico_adjective
esse_pronoun	ése_pronoun
esse_determiner	ése_determiner
advogado_noun	abogado_noun
confiabilidade_noun	fiabilidad_noun
venezuelanamente_adverb	venezolanamente_adverb
reanexar_verb	reenlazar_verb
nas-praças_adverb	en-las-plazas_adverb
ruído_noun	ruido_noun
clemência_noun	clemencia_noun
vitorino_propernoun	vitorino_propernoun
fastio_noun	hastío_noun
conciliar_verb	conciliar_verb
adverso_adjective	adverso_adjective
discussão_noun	discusión_noun
microorganismo_noun	microorganismo_noun
inesquecivelmente_adverb	inolvidablemente_adverb
embaixador_noun	embajador_noun
revestimento_noun	ajuste_noun
o-qual_relativepronoun	el-cual_relativepronoun
fisiologicamente_adverb	fisiológicamente_adverb
luxo_noun	lujo_noun
correio_noun	estafeta_noun
avanço_noun	avance_noun
potencialidade_noun	potencialidad_noun
dependurar_verb	colgar_verb
de-uma-vez_subordinatingconjunction	de-un-golpe_subordinatingconjunction
bagdá_propernoun	bagdad_propernoun
came_noun	leva_noun
da-noite-para-o-dia_adverb	de-la-noche-a-la-mañana_adverb
nada-mais-que_subordinatingconjunction	nada-más-que_subordinatingconjunction
johansson_propernoun	johansson_propernoun
impressionante_adjective	impresionante_adjective
paridade_noun	paridad_noun
jordaniano_noun	jordano_noun
culpado_noun	culpable_noun
em-forte-elevação_adverb	fuertemente-al-alza_adverb
calçar_verb	calzar_verb
rogeiro_propernoun	rogeiro_propernoun
impactar_verb	impactar_verb
subchefe_noun	subjefe_noun
ressecamente_adverb	resecamente_adverb
sobrevivente_noun	superviviente_noun
saül_propernoun	saül_propernoun
a-seguir_adverb	a-continuación_adverb
malásia_propernoun	malasia_propernoun
no-mínimo_adverb	como-mínimo_adverb
consanguinidade_noun	consanguinidad_noun
fôlego_noun	aliento_noun
conector_noun	conector_noun
tds_propernoun	tds_propernoun
palestiniano_adjective	palestino_adjective
barata_noun	cucaracha_noun
abastecimento_noun	aprovisionamiento_noun
testemunhar_verb	testificar_verb
chumbo_noun	plomo_noun
provavelmente_adverb	probablemente_adverb
privativamente_adverb	privadamente_adverb
conjuntura_noun	coyuntura_noun
reiterativo_adjective	reiterativo_adjective
binário_adjective	binario_adjective
entusiasta_noun	entusiasta_noun
virtude_noun	virtud_noun
exército_noun	ejército_noun
triumph_propernoun	triumph_propernoun
iphone_propernoun	iphone_propernoun
horóscopo_noun	horóscopo_noun
penetração_noun	penetración_noun
isolamento_noun	aislamiento_noun
com-quem-não-quer-nada_adverb	como-quien-no-quiere-la-cosa_adverb
mensal_adjective	mensual_adjective
probabilisticamente_adverb	probabilísticamente_adverb
omitir_verb	omitir_verb
concorrência_noun	competencia_noun
wyoming_propernoun	wyoming_propernoun
modelagem_noun	modelado_noun
constelação_noun	constelación_noun
preâmbulo_noun	preámbulo_noun
encabeçar_verb	encabezar_verb
psicologia_noun	psicología_noun
cárcere_noun	cárcel_noun
ups_propernoun	ups_propernoun
lição_noun	lección_noun
esclarecimento_noun	esclarecimiento_noun
opticamente_adverb	ópticamente_adverb
predominância_noun	predominancia_noun
sublinhar_verb	subrayar_verb
guia_noun	riel_noun
manufactureiro_adjective	manufacturero_adjective
reescalar_verb	reescalar_verb
a-fim-de-que_subordinatingconjunction	a-fin-de-que_subordinatingconjunction
colin_propernoun	colin_propernoun
privação_noun	privación_noun
articulação_noun	bisagra_noun
sulfato_noun	sulfato_noun
emendar_verb	enmendar_verb
desprezivelmente_adverb	despreciablemente_adverb
saúde_noun	salud_noun
cafeteria_noun	cafetería_noun
perplexidade_noun	perplejidad_noun
quadra_noun	cuadra_noun
adiantar_verb	adelantar_verb
transição_noun	transición_noun
renovavelmente_adverb	renovablemente_adverb
meu_determiner	mío_determiner
meu_possessivepronoun	mío_possessivepronoun
meu_determiner	mío_determiner
meu_possessivepronoun	mío_possessivepronoun
meu_possessivepronoun	mío_possessivepronoun
ajudar_verb	ayudar_verb
focinheira_noun	bozal_noun
inalteravelmente_adverb	inalterablemente_adverb
gabbana_propernoun	gabbana_propernoun
coincidência_noun	coincidencia_noun
vacunação_noun	vacunación_noun
quanto-menos_subordinatingconjunction	mientras-menos_subordinatingconjunction
obediência_noun	obediencia_noun
flexão_noun	flexión_noun
quadro_noun	cuadro_noun
arquivo_noun	archivo_noun
governador_noun	gobernador_noun
especialização_noun	especialización_noun
herman_propernoun	herman_propernoun
alongar_verb	alargar_verb
colorante_noun	colorante_noun
bdp_noun	bdp_noun
posicionar_verb	posicionar_verb
cerâmica_noun	cerámica_noun
espaço_noun	espacio_noun
após_preposition	después-de_preposition
prata_noun	plata_noun
cuspir_verb	escupir_verb
pendentemente_adverb	pendientemente_adverb
promotor_noun	fiscal_noun
lucro_noun	logro_noun
xavier_propernoun	xavier_propernoun
dgci_propernoun	dgci_propernoun
anatel_propernoun	anatel_propernoun
impensável_adjective	impensable_adjective
assinatura_noun	firma_noun
desdobrar_verb	desplegar_verb
adolescência_noun	adolescencia_noun
nosso_determiner	nuestro_determiner
arredor_noun	alrededor_noun
coroa-de-ancoragem_noun	carrete_noun
ferido_noun	herido_noun
motors_propernoun	motors_propernoun
domesticamente_adverb	domésticamente_adverb
acreditar_verb	acreditar_verb
inócuo_adjective	inocuo_adjective
supervisão_noun	supervisión_noun
êxito_noun	éxito_noun
margarida_propernoun	margarida_propernoun
magnificamente_adverb	magníficamente_adverb
cura_noun	curación_noun
fiscalizar_verb	fiscalizar_verb
desvalorização_noun	desvalorización_noun
ceim_propernoun	ceim_propernoun
equatoriano_adjective	ecuatoriano_adjective
quantificar_verb	cuantificar_verb
língua_noun	lengua_noun
requisição_noun	solicitud_noun
alergicamente_adverb	alérgicamente_adverb
capric_propernoun	capric_propernoun
luciana_propernoun	luciana_propernoun
educação_noun	educación_noun
cadeia-de-televisão_noun	cadena-de-televisión_noun
aconselhar_verb	aconsejar_verb
hco_propernoun	hco_propernoun
hidráulico_adjective	hidráulico_adjective
tpg_propernoun	tpg_propernoun
canção_noun	canción_noun
fita-cola_noun	celo_noun
franzino_adjective	delgado_adjective
palha_noun	paja_noun
inter-relação_noun	interrelación_noun
nodosidade_noun	nudosidad_noun
paisagista_noun	paisajista_noun
playboy_propernoun	playboy_propernoun
ramoneda_propernoun	ramoneda_propernoun
vacilação_noun	vacilación_noun
polilinha_noun	polilínea_noun
meia_noun	media_noun
amador_noun	amador_noun
alternar_verb	alternar_verb
inexistência_noun	inexistencia_noun
privatização_noun	privatización_noun
sem-mais_adverb	sin-más_adverb
flexivelmente_adverb	flexiblemente_adverb
ecossistema_noun	ecosistema_noun
monotonamente_adverb	monótonamente_adverb
rfb_propernoun	rfb_propernoun
bem_noun	bien_noun
atrapalhar_verb	confundir_verb
ligar_verb	conectar_verb
fundir_verb	fusionar_verb
quintal_noun	patio_noun
berro_noun	bramido_noun
viçosamente_adverb	lozanamente_adverb
interagir_verb	interaccionar_verb
quanto-mais_adverb	mientras-más_adverb
zimmermann_propernoun	zimmermann_propernoun
susceptibilidade_noun	susceptibilidad_noun
a-esmo_adverb	al-azar_adverb
faladoramente_adverb	habladoramente_adverb
casamento_noun	casamiento_noun
wikileaks_propernoun	wikileaks_propernoun
sequencial_adjective	secuencial_adjective
confusão_noun	jaleo_noun
perverter_verb	pervertir_verb
chamariz_noun	señuelo_noun
agregação_noun	agregación_noun
atalho_noun	atajo_noun
cativistes_propernoun	cativistes_propernoun
saddam_propernoun	sadam_propernoun
coletor_adjective	colector_adjective
enterro_noun	sepelio_noun
sêmola_noun	sémola_noun
cara_noun	tipo_noun
quadra_noun	manzana_noun
incomunicação_noun	incomunicación_noun
voltagem_noun	voltaje_noun
com-muito-empenho_adverb	con-mucho-empeño_adverb
salientar_verb	destacar_verb
lincoln_propernoun	lincoln_propernoun
em-caso-que_subordinatingconjunction	dado-el-caso-que_subordinatingconjunction
cachoeira_noun	cascada_noun
anexo_noun	anexo_noun
custar_verb	costar_verb
imparcialidade_noun	imparcialidad_noun
cam_propernoun	cam_propernoun
sênior_adjective	sénior_adjective
hamner_propernoun	hamner_propernoun
cfo_propernoun	cfo_propernoun
sgt_propernoun	sgt_propernoun
radiação_noun	radiación_noun
chapinar_verb	chapotear_verb
cisjordânia_propernoun	cisjordania_propernoun
complexamente_adverb	complejamente_adverb
polônia_propernoun	polonia_propernoun
endividamento_noun	endeudamiento_noun
maratona_noun	maratón_noun
reconciliação_noun	reconciliación_noun
tvc_propernoun	tvc_propernoun
fernanda_propernoun	fernanda_propernoun
melhoria_noun	mejoramiento_noun
servidor-público_noun	funcionario_noun
esse_demonstrativepronoun	ese_demonstrativepronoun
verificação_noun	verificación_noun
bilhete_noun	billete_noun
alteração_noun	alteración_noun
eis_adverb	he-ahí_adverb
vaga_noun	vacante_noun
às-vezes_adverb	a-veces_adverb
ctp_propernoun	ctp_propernoun
carulla_propernoun	carulla_propernoun
incompetência_noun	incompetencia_noun
memória_noun	memoria_noun
quinze_numeral	quince_numeral
mensurável_adjective	medible_adjective
reconstrução_noun	reconstrucción_noun
onde-quer_adverb	dondequiera_adverb
qualitativamente_adverb	cualitativamente_adverb
imortalmente_adverb	inmortalmente_adverb
prodígio_noun	prodigio_noun
à-moda-de_preposition	a-la-manera-de_preposition
imagem_noun	imagen_noun
infravermelho_adjective	infrarrojo_adjective
em-forte-descida_adverb	fuertemente-a-la-baja_adverb
flexibilidade_noun	flexibilidad_noun
prendedor_noun	fiador_noun
legume_noun	legumbre_noun
honorificamente_adverb	honoríficamente_adverb
camisola_noun	jersey_noun
nazista_noun	nazi_noun
opart_propernoun	opart_propernoun
geografia_noun	geografía_noun
mau_adjective	mal_adjective
cineclick_propernoun	cineclick_propernoun
omissamente_adverb	omisamente_adverb
espirituoso_adjective	espirituoso_adjective
profundidade_noun	profundidad_noun
espira_noun	espira_noun
inapelavelmente_adverb	inapelablemente_adverb
sufocar_verb	sofocar_verb
com-respeito-a_preposition	respecto-a_preposition
esgotador_adjective	agotador_adjective
invenção_noun	invención_noun
treino_noun	entrenamiento_noun
eslovênia_propernoun	eslovenia_propernoun
repto_noun	reto_noun
cristiana_propernoun	cristiana_propernoun
xícara_noun	taza_noun
baldio_adjective	baldío_adjective
ferramenta_noun	herramienta_noun
rotacionar_verb	rotar_verb
acelerador_noun	acelerador_noun
desejável_adjective	deseable_adjective
sistêmico_adjective	sistémico_adjective
lisandro_propernoun	lisandro_propernoun
gravar-em-baixorrelevo_verb	cincelar_verb
eliminatória_noun	eliminatoria_noun
eu_pronoun	yo_pronoun
faculdade_noun	aulario_noun
sistémico_adjective	sistemático_adjective
fervilhar_verb	borbollar_verb
homologação_noun	homologación_noun
exportavelmente_adverb	exportablemente_adverb
zita_propernoun	zita_propernoun
dinossauro_noun	dinosaurio_noun
ahp_noun	ahp_noun
adversário_noun	adversario_noun
leitura/gravação_noun	lectura/escritura_noun
advertência_noun	amonestación_noun
auditoria_noun	auditoría_noun
subseqüentemente_adverb	subsiguientemente_adverb
ânsia_noun	ansia_noun
vogal_noun	vocal_noun
ausência_noun	ausencia_noun
esconderijo_noun	escondrijo_noun
impunidade_noun	impunidad_noun
plenitude_noun	plenitud_noun
jacinto_propernoun	jacinto_propernoun
fusão_noun	fusión_noun
rumo_noun	rumbo_noun
docemente_adverb	dulcemente_adverb
diagnóstico_noun	diagnosis_noun
corporativo_adjective	corporativo_adjective
auditado_adjective	auditado_adjective
edp_propernoun	edp_propernoun
plenário_adjective	plenario_adjective
indivíduo_noun	individuo_noun
rejeição_noun	rechazo_noun
sabor_noun	sabor_noun
marimón_propernoun	marimón_propernoun
neoclássico_adjective	neoclásico_adjective
rubrica_noun	rúbrica_noun
viventemente_adverb	vivientemente_adverb
proponente_noun	proponente_noun
cáustico_adjective	cáustico_adjective
tranquilo_adjective	tranquilo_adjective
aprofundar_verb	profundizar_verb
interdependência_noun	interdependencia_noun
los-angeles_propernoun	los-ángeles_propernoun
convívio_noun	convivencia_noun
descarga_noun	descarga_noun
ssi_propernoun	ssi_propernoun
delituoso_adjective	criminoso_adjective
